directions_detail_id,recipe_id,cooking_procedure,holiday_flag,classification_id,cutting_types_id,meat_used_flag,intermediate_id,repair_flag,created_id,created_at,updated_id,updated_at
91404,2510,合挽肉が入ったポリ袋に、塩、片栗粉、水、こしょうを加え、袋の外からもんでよくこねる。ある程度粘りが出てきたら、チーズも加えてさらによく混ぜる。,0,4,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91405,2510,袋から肉だねを取り出し、5等分して丸めて肉団子にする。※ひき肉は冷たいうちに丸めると手にひき肉や脂がつきにくい。チーズが表面に出ないようにすると、煮込んだ時にチーズの流出が抑えられる,0,4,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91406,2510,フライパンにオリーブオイルを入れて中火でよく熱し、丸めた肉だねと水気を切った新じゃがいもを入れる。全体に焼き色がつくように動かしながら4分程度焼き、肉団子に火が通ったら取り出す。,0,2,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91407,2510,玉ねぎ、まいたけ、パプリカの順に加えて炒め合わせ、玉ねぎがしんなりしてきたら、水100mlとケチャップを加えて肉団子と新じゃがいもを戻し、蓋をして2分煮る。,0,9,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91408,2510,上下を返し、さらに2分程度煮たら器に盛り付け、パセリを振りかけて完成。,0,5,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91409,2510,合挽肉はチャック付きのポリ袋に入れ、空気を入れてチャックを閉じ、保存,1,4,,0,462,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91410,2510,ベビーチーズは7mm角程度のさいの目に切り、ラップに包んで保存,1,5,,0,459,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91411,2510,新じゃがいもは皮をよく洗い、1cmの厚さに切って水に浸しておく,0,3,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91412,2510,玉ねぎは皮をむいて先端とお尻を切り落とし、5mm程の薄切り、パプリカは長さを半分に切って拍子切り、舞茸は適当な大きさにさく,0,3,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91413,2510,合挽肉が入ったポリ袋に、塩、片栗粉、水、こしょうを加え、袋の外からもんでよくこねる。ある程度粘りが出てきたら、チーズも加えてさらによく混ぜる,0,4,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91414,2510,袋から肉だねを取り出し、5等分して丸めて肉団子にする。,0,4,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91415,2510,フライパンにオリーブオイルを入れて中火でよく熱し、丸めた肉だねと水気を切った新じゃがいもを入れる。全体に焼き色がつくように動かしながら4分程度焼き、肉団子に火が通ったら取り出す,0,2,,0,,,11,2017-12-28 15:28:49,11,2017-12-28 15:28:49
91416,2510,玉ねぎ、まいたけ、パプリカの順に加えて炒め合わせ、玉ねぎがしんなりしてきたら、水100mlとケチャップを加えて肉団子と新じゃがいもを戻し、蓋をして2分煮る,0,9,,0,,,11,2017-12-28 15:28:50,11,2017-12-28 15:28:50
91417,2510,上下を返し、さらに2分程度煮たら器に盛り付け、パセリを振りかけて完成,0,5,,0,,,11,2017-12-28 15:28:50,11,2017-12-28 15:28:50
91466,3052,ブリは強めに塩を振って一晩おいておく。鍋に半分に折った焼きアゴと昆布、水を入れて一晩ひたしておく。,0,1,,0,,,11,2017-12-28 15:31:56,11,2017-12-28 15:31:56
91467,3052,耐熱容器に干し椎茸と300ml（分量外）の水を入れ、蓋なしで電子レンジ（600W）約20～30秒加熱で戻す（干し椎茸の戻し汁はあとで使う）。,0,1,,0,,,11,2017-12-28 15:31:56,11,2017-12-28 15:31:56
91468,3052,小松菜は塩を加えたお湯で茹で、水気を絞って5cm幅に切る。,0,1,,0,,,11,2017-12-28 15:31:56,11,2017-12-28 15:31:56
91469,3052,かまぼこ(紅)は厚さ5mmに切り、人参と大根は皮をむいて厚さ１cmの輪切りにして、里芋は六方むきにした後、塩揉みをしてぬめりを取る。,0,1,,0,,,11,2017-12-28 15:31:56,11,2017-12-28 15:31:56
91470,3052,鍋に水（分量外）、人参、大根、里芋を入れ、水の1%程度の塩（分量外）を加えて火にかけ、下茹でしながら、柔らかくなったものから取り出す。,0,1,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91471,3052,再び、鍋に水（分量外）を入れて沸騰させ、ブリを入れてさっと湯通しをして、表面が白くなったら取り出す。,0,1,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91472,3052,前日に用意した水、焼きアゴ、昆布を、弱めの中火にかけ、 湯気が出て小さい泡がプクプクと上がってきたら火を止め、さらしかキッチンペーパーで濾す。,0,1,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91473,3052,鍋に出汁500mlと、干し椎茸の戻し汁100mlを入れて火にかけ、しょう油とみりんで味を調えてから、干し椎茸、人参、大根、里芋、ブリを入れて一煮立ちさせる。,0,1,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91474,3052,鍋の底に、出汁をとる時に用いた昆布を敷いて、その上に丸餅を並べて水（分量外）を入れ、柔らかくなるまで茹でる。,0,1,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91475,3052,お椀の底に大根を置き、その上に餅をのせて、椎茸、里芋、人参、ブリ、小松菜、かまぼこを盛り付け、つゆを注ぎ入れてから、お好みで香り付けに柚子の皮をのせて完成。,0,1,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91476,3052,ブリは強めに塩を振って一晩おいておく。鍋に半分に折った焼きアゴと昆布、水を入れて一晩ひたしておく,0,5,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91477,3052,耐熱容器に干し椎茸と300ml（分量外）の水を入れ、蓋なしで電子レンジ（600W）約20～30秒加熱で戻す（干し椎茸の戻し汁はあとで使う）,0,6,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91478,3052,小松菜は塩を加えたお湯で茹で、水気を絞って5cm幅に切る,0,3,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91479,3052,かまぼこ(紅)は厚さ5mmに切り、人参と大根は皮をむいて厚さ１cmの輪切りにして、里芋は六方むきにした後、塩揉みをしてぬめりを取る,0,3,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91480,3052,鍋に水（分量外）、人参、大根、里芋を入れ、水の1%程度の塩（分量外）を加えて火にかけ、下茹でしながら、柔らかくなったものから取り出す,0,10,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91481,3052,再び、鍋に水（分量外）を入れて沸騰させ、ブリを入れてさっと湯通しをして、表面が白くなったら取り出す,0,10,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91482,3052,前日に用意した水、焼きアゴ、昆布を、弱めの中火にかけ、 湯気が出て小さい泡がプクプクと上がってきたら火を止め、さらしかキッチンペーパーで濾す,0,9,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91483,3052,鍋に出汁500mlと、干し椎茸の戻し汁100mlを入れて火にかけ、しょう油とみりんで味を調えてから、干し椎茸、人参、大根、里芋、ブリを入れて一煮立ちさせる,0,9,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91484,3052,鍋（餅茹で用）の底に、出汁をとる時に用いた昆布を敷いて、その上に丸餅を並べて水（分量外）を入れ、柔らかくなるまで茹でる,0,10,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91485,3052,お椀の底に大根を置き、その上に餅をのせて、椎茸、里芋、人参、ブリ、小松菜、かまぼこを盛り付け、つゆを注ぎ入れてから、お好みで香り付けに柚子の皮をのせて完成,0,5,,0,,,11,2017-12-28 15:31:57,11,2017-12-28 15:31:57
91521,2872,イカは内臓を取って洗い、胴の部分は皮をむいて７～８㎜ほどの輪切りにする。足の部分は吸盤の固いところを除き、３cmほどの長さに切る。,0,4,,1,,,11,2017-12-28 15:34:25,11,2017-12-28 15:34:25
91522,2872,きのこ類は石づきを取り、ぶなしめじは小房に分け、エリンギは長さを半分にしてから６等分ほどに裂く。舞茸は食べやすい大きさに裂いておく。,0,3,,0,,,11,2017-12-28 15:34:25,11,2017-12-28 15:34:25
91523,2872,★の梅干しはたねを取って他の調味料と合わせておく。,0,5,,0,,,11,2017-12-28 15:34:25,11,2017-12-28 15:34:25
91524,2872,フライパンにサラダ油を熱し、きのこ類を炒める。しんなりしたらイカと合わせた★の調味料を加え、水分がとんだら火を止め、器に盛り付け完成。,0,1,,0,,,11,2017-12-28 15:34:25,11,2017-12-28 15:34:25
91525,2872,イカは内臓を取って洗い、胴の部分は皮をむいて７～８㎜ほどの輪切りにする。足の部分は吸盤の固いところを除き、３cmほどの長さに切る。保存容器に移して保存,1,4,,1,8,,11,2017-12-28 15:34:25,11,2017-12-28 15:34:25
91526,2872,きのこ類は石づきを取り、ぶなしめじは小房に分け、エリンギは長さを半分にしてから６等分ほどに裂く。舞茸は食べやすい大きさに裂いておく,0,3,,0,,,11,2017-12-28 15:34:26,11,2017-12-28 15:34:26
91527,2872,★の梅干しはたねを取って他の調味料と合わせておく,0,5,,0,,,11,2017-12-28 15:34:26,11,2017-12-28 15:34:26
91528,2872,フライパンにサラダ油を熱し、きのこ類を炒める。しんなりしたらイカと合わせた★の調味料を加え、水分がとんだら火を止め、器に盛り付け完成,0,1,,0,,,11,2017-12-28 15:34:26,11,2017-12-28 15:34:26
91529,2376,春菊は長さ5cm程度に切って、茎と葉に分けておく。エリンギは食べ易い大きさに裂く。白ねぎは斜めに切る。,0,3,,0,,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91530,2376,鶏もも肉は5等分程度の食べ易い大きさに切る。鶏もも肉に塩をふる。,0,8,,1,,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91531,2376,鍋に★の調味料等を入れて混ぜ合わせ、鶏もも肉を入れて火にかける。沸騰したらやさしく沸騰する程度に火を弱め、約3分煮る。肉が煮汁から出る場合は途中で裏返す。白ねぎとエリンギを入れて更に2～3分煮る。,0,9,,0,,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91532,2376,白ねぎとエリンギがしんなりとしてきたら、春菊の茎→葉の順に加えてしんなりとしたら完成。,0,9,,0,,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91533,2376,鶏もも肉は5等分程度の食べ易い大きさに切る。鶏もも肉に塩をふって、保存容器に移して、保存,1,4,,1,442,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91534,2376,春菊は長さ5cm程度に切って、茎と葉に分けておく。エリンギは食べ易い大きさに裂く。白ねぎは斜めに切る,0,3,,0,,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91535,2376,鍋に★の調味料等を入れて混ぜ合わせ、鶏もも肉を入れて火にかける。沸騰したらやさしく沸騰する程度に火を弱め、約3分煮る。肉が煮汁から出る場合は途中で裏返す。白ねぎとエリンギを入れて更に2～3分煮る,0,9,,0,,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91536,2376,白ねぎとエリンギがしんなりとしてきたら、春菊の茎→葉の順に加えてしんなりとしたら完成,0,9,,0,,,11,2017-12-28 15:35:13,11,2017-12-28 15:35:13
91537,2369,ブロッコリーを小房に分ける。玉ねぎは、繊維と直角に5mm幅に切る。エリンギは長さ半分に切り、縦に4mm程度の厚さにスライスする,0,3,,0,,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91538,2369,お湯に1%程度の食塩（分量外）を加え沸騰させ、ブロッコリーを約1分茹でる。茹で上がったらザルにあげ、冷水で粗熱を取る。,0,10,,0,,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91539,2369,鍋に玉ねぎとエリンギ、水、★の調味料を入れて火にかける。,0,9,,0,,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91540,2369,沸騰したらブロッコリーと豚ばら肉を加えて、火が通ったら完成。,0,9,,0,,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91541,2369,ブロッコリーを小房に分ける。お湯に1%程度の食塩（分量外）を加え沸騰させ、ブロッコリーを約1分茹でる（他のレシピで使う時は一緒に茹でる）。茹で上がったらザルにあげ、粗熱を取り保存容器に入れ保存,1,10,,0,435,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91543,2369,玉ねぎは、繊維と直角に5mm幅に切る。エリンギは長さ半分に切り、縦に4mm程度の厚さにスライスする,0,3,,0,,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91544,2369,鍋に玉ねぎとエリンギ、水、★の調味料を入れて火にかける,0,9,,0,,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91545,2369,沸騰したらブロッコリーと豚肉を加えて、火が通ったら完成,0,9,,0,,,11,2017-12-28 15:36:11,11,2017-12-28 15:36:11
91570,2667,密封容器に、★の調味料を入れて混ぜ合わせておく。,0,1,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91571,2667,鶏もも肉の厚い部分は半分くらいまで繊維に沿って包丁を入れてから、包丁をねかせて左右に切り込み入れて開き、肉の厚みを均一にそろえ、平らにする。,0,1,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91572,2667,鶏もも肉の皮目を上にして、フォークや竹串などでところどころに穴をあけてから、半分に切る。,0,1,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91573,2667,★の調味料が入った容器に、カットした鶏肉を入れ上下を返しながら30分以上漬け込む。,0,1,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91574,2667,フライパンでサラダ油を中火で熱し、漬け込んだ鶏肉を両面こんがりと焼く。,0,1,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91575,2667,鶏肉の中まで火が通ったら、食べやすい大きさに切って器に盛り付け、お好みで生野菜を添えて完成。,0,1,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91576,2667,密封容器に、★の調味料を入れて混ぜ合わせておく,1,5,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91577,2667,鶏もも肉の厚い部分は半分くらいまで繊維に沿って包丁を入れてから、包丁をねかせて左右に切り込み入れて開き、肉の厚みを均一にそろえ、平らにする,1,4,,1,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91578,2667,鶏もも肉の皮目を上にして、フォークや竹串などでところどころに穴をあけてから、半分に切る,1,4,,1,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91579,2667,★の調味料が入った容器に、カットした鶏肉を入れ上下を返してから、保存,1,4,,1,317,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91580,2667,フライパンでサラダ油を中火で熱し、漬け込んだ鶏肉を両面こんがりと焼く,0,2,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91581,2667,鶏肉の中まで火が通ったら、食べやすい大きさに切って器に盛り付け、お好みで生野菜を添えて完成,0,7,,0,,,11,2017-12-28 15:53:07,11,2017-12-28 15:53:07
91582,2623,ヨーグルトはペーパータオルに包んで水分を切る(約30分)。,0,1,,0,,,11,2017-12-28 15:53:42,11,2017-12-28 15:53:42
91583,2623,★の調味料を混ぜ合わせて漬けダレを作り、鶏もも肉は大きめに切ってから漬けダレに浸け、水分を切ったヨーグルトを加えて馴染ませておく。,0,1,,0,,,11,2017-12-28 15:53:42,11,2017-12-28 15:53:42
91584,2623,漬け込んだ鶏肉をグリル(フライパンでも可)に広げて約12分焼き、鶏肉に火が通ったことを確認してから、お好みでサラダ菜を敷いたお皿に盛り付けたら完成。,0,1,,0,,,11,2017-12-28 15:53:42,11,2017-12-28 15:53:42
91585,2623,ヨーグルトはペーパータオルに包んで水分を切る(約30分),1,8,,0,,,11,2017-12-28 15:53:42,11,2017-12-28 15:53:42
91586,2623,★の調味料を混ぜ合わせて漬けダレを作り、鶏もも肉を大きめに切ってから漬けダレに浸けこむ,1,4,,1,,,11,2017-12-28 15:53:42,11,2017-12-28 15:53:42
91587,2623,水分を切ったヨーグルトを鶏肉の入った漬けダレに加えて馴染ませた後、保存,1,5,,0,297,,11,2017-12-28 15:53:42,11,2017-12-28 15:53:42
91588,2623,漬け込んだ鶏肉をグリル(フライパンでも可)に広げて約12分焼き、鶏肉に火が通ったことを確認してから、お好みでサラダ菜を敷いたお皿に盛り付けたら完成,0,2,,0,,,11,2017-12-28 15:53:42,11,2017-12-28 15:53:42
91589,2606,鶏もも肉は、厚さを均一にして食べ易い大きさに切る。,0,1,,0,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91590,2606,stillたれ大さじ2で下味を付ける。,0,1,,0,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91591,2606,グリル(フライパンでも可)に並べて、10分～12分こんがりと焼く。,0,1,,0,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91592,2606,焼いている途中、stillたれ大さじ3を刷毛で塗り、照り良く仕上げる。,0,1,,0,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91593,2606,鶏の照り焼きを、お好みでサラダ菜を敷いたお皿に盛り付けたら完成。,0,1,,0,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91594,2606,鶏もも肉は、厚さを均一にして食べ易い大きさに切る,1,4,,1,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91595,2606,鶏もも肉はstillたれ大さじ2で下味を付けて容器に入れ保存,1,5,,1,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91596,2606,グリル(フライパンでも可)に並べて、10分～12分こんがりと焼く,0,7,,0,,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91597,2606,焼いている途中、stillたれ大さじ3を刷毛で塗り、照り良く仕上げたら火を止め完成,0,5,,0,351,,11,2017-12-28 15:56:59,11,2017-12-28 15:56:59
91616,1907,鶏もも肉は黄色い部分を取り除いてから、食べ易い大きさに切る。,0,1,,0,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91617,1907,鶏もも肉に塩とブラックペッパーを振ってから、ハーブと一緒に容器に入れておく（30分くらい）,0,1,,0,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91618,1907,じゃがいもは皮付きのまま、電子レンジ（600W）で6分間加熱してから、4つに切って塩を振る。,0,1,,0,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91619,1907,オーブン皿（フライパンでも可）にアルミ箔を広げ、ハーブが付いたままの鶏もも肉とじゃがいもをのせ、上からオリーブオイルをかけて絡めてから、皮付きのにんにくと一緒に15分間焼く。,0,1,,0,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91620,1907,焼き上がった鶏もも肉とじゃがいもを、ミックスサラダとコーン缶（粒）を添えた器に盛り付け、お好みで茹でたいんげんを添えたら完成。,0,1,,0,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
92233,279,★の材料を混ぜ合わせてドレッシングを作る。,0,5,,0,,,12,2018-01-11 22:46:19,12,2018-01-11 22:46:19
91621,1907,じゃがいもは皮付きのまま、電子レンジ（600W）で6分間加熱してから4つに切り、塩を振ってから保存容器に入れ保存,1,6,,0,325,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91622,1907,鶏もも肉は黄色い部分を取り除いてから、食べ易い大きさに切る,1,4,,1,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91623,1907,鶏もも肉に塩とブラックペッパーを振ってから、ハーブと一緒に保存容器に入れ保存,1,5,,1,155,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91624,1907,オーブン皿（フライパンでも可）にアルミ箔を広げ、ハーブが付いたままの鶏もも肉とじゃがいもをのせ、上からオリーブオイルをかけて絡めてから、皮付きのにんにくと一緒に15分間焼く,0,7,,0,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91625,1907,焼き上がった鶏もも肉とじゃがいもを、ミックスサラダとコーン缶（粒）を添えた器に盛り付け、お好みで茹でたいんげんを添えたら完成,0,5,,0,,,11,2017-12-28 16:09:04,11,2017-12-28 16:09:04
91626,1821,鶏もも肉は黄色の脂肪を取り除いて大きめに切る。,0,1,,0,,,11,2017-12-28 16:09:30,11,2017-12-28 16:09:30
91627,1821,鶏もも肉に塩、ブラックペッパー、ドライハーブミックスを振る。,0,1,,0,,,11,2017-12-28 16:09:30,11,2017-12-28 16:09:30
91628,1821,鍋にみじん切りにしたにんにくとオリーブオイルを加えて中火にかけ、香りが出るまで炒めて鷹の爪を加える。,0,1,,0,,,11,2017-12-28 16:09:30,11,2017-12-28 16:09:30
91629,1821,オリーブオイルを温めた鍋にトマト缶とトマトのざく切り、コンソメ固形を加えて弱火で10分煮込んでトマトソースを作る。,0,1,,0,,,11,2017-12-28 16:09:30,11,2017-12-28 16:09:30
91630,1821,フライパンで鶏肉の表面をこんがりと焼き、トマソースを加えて蓋をする。,0,1,,0,,,11,2017-12-28 16:09:30,11,2017-12-28 16:09:30
91631,1821,フライパンの火を中火にして、灰汁が出たら取り除きながら柔らかくなるまで煮込む。,0,1,,0,,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91632,1821,チキンのトマト煮を器に盛り付け、お好みでパセリを散らして完成。,0,1,,0,,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91633,1821,鍋にみじん切りにしたにんにくとオリーブオイルを加えて中火にかけ、香りが出るまで炒めて鷹の爪を加える,1,1,,0,,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91634,1821,オリーブオイルを温めた鍋にトマト缶とトマトのざく切り、コンソメ固形を加えて弱火で10分煮込んでトマトソースを作り、粗熱を取ってから、保存,1,9,,0,74,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91635,1821,鶏もも肉は黄色の脂肪を取り除いて大きめに切る,1,4,,1,,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91636,1821,鶏もも肉に塩、ブラックペッパー、ドライハーブミックスを振り、容器に移して、保存,1,4,,1,155,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91637,1821,フライパンで鶏肉の表面をこんがりと焼き、トマトソースを加えて蓋をする,0,2,,0,,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91638,1821,フライパンの火を中火にして、灰汁が出たら取り除きながら柔らかくなるまで煮込む,0,9,,0,,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91639,1821,チキンのトマト煮を器に盛り付け、お好みでパセリを散らして完成,0,5,,0,,,11,2017-12-28 16:09:31,11,2017-12-28 16:09:31
91640,1793,鶏もも肉は黄色い部分を取り除いてから、食べ易い大きさに切る。,0,1,,0,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91641,1793,鶏もも肉に塩とブラックペッパーを振ってから、ハーブと一緒に容器に入れておく（30分くらい）。,0,1,,0,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91642,1793,じゃがいもは皮付きのまま、電子レンジ（600W）で6分間加熱してから、4つに切って塩を振る。,0,1,,0,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91643,1793,オーブン皿（フライパンでも可）にアルミ箔を広げ、ハーブが付いたままの鶏もも肉とじゃがいもをのせ、上からオリーブオイルをかけて絡めてから、皮付きのにんにくと一緒に15分間焼く。,0,1,,0,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91644,1793,焼き上がった鶏もも肉とじゃがいもを、ミックスサラダとコーン缶（粒）を添えた器に盛り付け、お好みで茹でたいんげんを添えたら完成。,0,1,,0,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91645,1793,じゃがいもは皮付きのまま、電子レンジ（600W）で6分間加熱してから4つに切り、塩を振ってから保存容器に入れ保存,1,6,,0,325,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91646,1793,鶏もも肉は黄色い部分を取り除いてから、食べ易い大きさに切る,1,4,,1,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91647,1793,鶏もも肉に塩とブラックペッパーを振ってから、ハーブと一緒に保存容器に入れ保存,1,5,,1,155,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91648,1793,オーブン皿（フライパンでも可）にアルミ箔を広げ、ハーブが付いたままの鶏もも肉とじゃがいもをのせ、上からオリーブオイルをかけて絡めてから、皮付きのにんにくと一緒に15分間焼く,0,7,,0,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91649,1793,焼き上がった鶏もも肉とじゃがいもを、ミックスサラダとコーン缶（粒）を添えた器に盛り付け、お好みで茹でたいんげんを添えたら完成,0,5,,0,,,11,2017-12-28 16:12:01,11,2017-12-28 16:12:01
91663,1754,ヨーグルトはペーパータオルに包んで水分を切る。(約30分),0,1,,0,,,11,2017-12-28 16:13:08,11,2017-12-28 16:13:08
91664,1754,★の調味料を混ぜ合わせて漬けダレを作り、鶏もも肉は大きめに切ってから漬けダレに浸け、水分を切ったヨーグルトを加えて馴染ませておく。,0,1,,0,,,11,2017-12-28 16:13:08,11,2017-12-28 16:13:08
91665,1754,漬け込んだ鶏肉をグリル(フライパンでも可)に広げて約12分焼き、鶏肉に火が通ったことを確認してから、お好みでサラダ菜を敷いたお皿に盛り付けたら完成。,0,1,,0,,,11,2017-12-28 16:13:08,11,2017-12-28 16:13:08
91666,1754,ヨーグルトはペーパータオルに包んで水分を切る(約30分),1,8,,0,,,11,2017-12-28 16:13:08,11,2017-12-28 16:13:08
91667,1754,★の調味料を混ぜ合わせて漬けダレを作り、鶏もも肉を大きめに切ってから漬けダレに浸けこむ,1,4,,1,,,11,2017-12-28 16:13:08,11,2017-12-28 16:13:08
91668,1754,水分を切ったヨーグルトを鶏肉の入った漬けダレに加えて馴染ませた後、保存,1,5,,1,297,,11,2017-12-28 16:13:08,11,2017-12-28 16:13:08
91669,1754,漬け込んだ鶏肉をグリル(フライパンでも可)に広げて約12分焼き、鶏肉に火が通ったことを確認してから、お好みでサラダ菜を敷いたお皿に盛り付けたら完成,0,2,,1,,,11,2017-12-28 16:13:08,11,2017-12-28 16:13:08
91692,3029,玉ねぎは薄切りにして耐熱容器に入れ、電子レンジ（600W）で約2分加熱する。,0,1,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91693,3029,かぼちゃは厚さ1cmに切ってから電子レンジ（600W）で軟らかくなるまで4～5分加熱する。,0,1,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91694,3029,フライパンにサラダ油を入れて熱し、鶏挽肉を炒めてから、玉ねぎを加えて炒める。,0,1,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91695,3029,フライパンに、コンソメ顆粒とカレー粉、塩、こしょうを加えて味を付けたら火を止める。,0,1,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91696,3029,耐熱容器に薄力粉と牛乳を入れてよく混ぜ、電子レンジで約1分加熱し、バターを加えて再びとろみがつくまで電子レンジで約1分加熱し、塩とこしょうで味を調えてホワイトソースを作る。,0,1,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91697,3029,グラタン皿に鶏挽肉を敷き、その上にかぼちゃ、ホワイトソース、チーズの順にのせる。,0,1,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91698,3029,200℃のオーブンで、こんがりと焦げ目がつくまで焼いたら完成。,0,1,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91699,3029,玉ねぎは薄切りにして耐熱容器に入れ、電子レンジ（600W）で約2分加熱する,0,6,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
91700,3029,かぼちゃは厚さ1cmに切ってから電子レンジ（600W）で軟らかくなるまで4～5分加熱する,0,6,,0,,,5,2017-12-29 15:45:03,5,2017-12-29 15:45:03
