one_menu_meal_id,one_menu_course_id,one_menu_id,title,main_theme,sub_theme,release_date,release_status,created_id,created_at,updated_id,updated_at,admin_note,shoppinglist_remarks,precooking_remarks,cooking_remarks,one_day_schedule_algorithm,pre_cooking_schedule_algorithm,cooking_schedule_algorithm
10806,1,17085,豚肉の肉団子カレー塩献立,カレー塩で食べる肉団子です。野菜たっぷりのスープもご一緒に,"",2017-04-15,2,3,2017-03-29 15:03:44,9,2017-04-11 09:57:56,"",,,,,,
10807,1,17090,イカとニラのチヂミ献立,旬のニラを使ったチヂミです。アルコールが進みますね,"",2017-04-16,2,3,2017-03-29 15:20:23,9,2017-04-11 09:58:09,"",,,,,,
10808,1,17104,鮭とほうれん草のオムレツ献立,具材がたっぷり入ったオムレツです。副菜はヨーグルトサラダをどうぞ,"",2017-04-17,2,3,2017-03-29 16:16:41,9,2017-04-11 09:58:21,"",,,,,,
10809,1,17110,スパイシー春巻き献立,カレー風味の揚げ春巻きです。ピーナッツ和えで野菜を摂ります,"",2017-04-18,2,3,2017-03-29 16:37:52,9,2017-04-11 09:58:41,"",,,,,,
10810,1,17283,鶏のから揚げといんげんの甘辛献立,生姜風味の甘辛い味でご飯が進みます。野菜たっぷりの味噌汁とご一緒に,"",2017-04-19,2,3,2017-03-30 11:31:30,9,2017-04-11 09:58:54,"",,,,,,
10811,1,17328,牛肉と舞茸のスタミナ炒め献立,舞茸はお肉を軟らかくします。お肉でスタミナを付けて今週を乗り切りましょう,"",2017-04-20,2,9,2017-04-03 14:21:47,9,2017-04-14 10:33:46,"",,,,,,
10812,1,17317,さわらのごま酢焼き献立,さっぱりとしたタレで漬け込んで焼くだけ。ボリュームのあるサラダでおなかも満足です,"",2017-04-21,2,9,2017-04-04 10:43:17,9,2017-04-14 10:33:26,"",,,,,,
10813,1,17329,豚肉ともやしの中華炒め献立,もやしはさっと炒めてシャキシャキ感を楽しみましょう。煮物はレンジでお手軽に,"",2017-04-22,2,9,2017-04-04 10:54:40,9,2017-04-14 10:33:04,"",,,,,,
10814,1,17320,チキンカレー献立,久しぶりにカレーはいかがですか？ブロッコリーはヨーグルトを使ったソースでさっぱりと,"",2017-04-23,2,9,2017-04-04 11:07:48,9,2017-04-11 09:59:41,"",,,,,,
10815,1,17336,豚肉の黒こしょう焼き献立,豚肉はしっかり焼き付けることで食欲をそそります。もずくのスープと共にどうぞ,"",2017-04-24,2,9,2017-04-04 11:19:29,9,2017-04-14 10:32:28,"",,,,,,
10816,1,17324,ふんわりつくね献立,ふんわりつくねは柚子こしょうがかくし味。レンコンはピリ辛にするのもオススメです,"",2017-04-25,2,9,2017-04-04 11:29:41,9,2017-04-14 10:32:07,"",,,,,,
10817,1,17334,牛肉と野菜のおかずマリネ献立,白いご飯にもお酒の肴にもピッタリの一品。すぐできて美味しいあっさり漬けとご一緒にどうぞ,"",2017-04-26,2,9,2017-04-04 13:48:15,9,2017-04-14 10:31:48,"",,,,,,
10818,1,17126,スモークサーモンとほうれん草のフィットチーネ献立,春らしく彩りの華やかなパスタです。ピリ辛のサラダを添えて,"",2017-04-27,2,9,2017-04-04 13:58:09,9,2017-04-11 10:00:28,"",,,,,,
10819,1,17717,味わいたっぷり豚丼献立,食べ応えのある甘辛い丼とサッパリした和え物が良く合います。温かいお味噌汁とご一緒に,"",2017-04-28,2,9,2017-04-12 16:50:07,9,2017-04-21 10:54:09,"",,,,,,
10820,1,17727,海鮮サラダ献立,シャキシャキ野菜を楽しみましょう。たんぱく質豊富な副菜と合わせました,"",2017-04-29,2,9,2017-04-14 10:30:34,9,2017-04-21 10:54:20,"",,,,,,
10821,1,3948,鶏の照り焼きと焼き野菜献立,焼き野菜を添えて彩りも鮮やかに。優しい味わいのコーンスープもオススメです,"",2017-04-30,2,9,2017-04-14 11:53:00,9,2017-04-21 10:54:29,"",,,,,,
10822,1,17734,筍とブロッコリーのパスタ献立,シンプルに春の香りを感じるパスタです。蒸し鶏はコクのある味噌マヨソースで,"",2017-05-01,2,9,2017-04-14 14:51:52,9,2017-04-21 10:54:40,"",,,,,,
10823,1,17735,レンジでスコッチエッグ献立,レンジで手軽にできるスコッチエッグをご紹介します。食卓が華やかになる一品です,"",2017-05-02,2,9,2017-04-14 15:05:01,9,2017-04-21 10:54:48,"",,,,,,
10824,1,17736,ポテト＆ベーコンオムレツ献立,ポテトとベーコンを添えたオムレツです。サラダはグレープフルーツで爽やかな仕上がり,"",2017-05-03,2,9,2017-04-14 15:21:07,9,2017-04-21 10:54:56,"",,,,,,
10825,1,17737,炒飯献立,人気の炒飯に豆腐の炒め物を合わせました。もやしのシャキシャキ感を楽しみましょう,"",2017-05-04,2,9,2017-04-14 15:33:50,9,2017-04-21 10:55:03,"",,,,,,
10826,1,17738,クリスピーロールカツ献立,コーンフレークを衣に使ったクリスピーロールカツ。サクサクした食感がオススメです,"",2017-05-05,2,9,2017-04-14 15:53:02,9,2017-04-21 10:55:11,"",,,,,,
10827,1,17749,さわらのめんたいマヨ焼き献立,ピリ辛がアクセントの和風献立です。きゅうりの辛子漬けはおつまみにもオススメ,"",2017-05-06,2,9,2017-04-14 16:09:07,9,2017-04-21 10:55:24,"",,,,,,
10828,1,17752,ブロッコリーと牛肉の中華炒め献立,ゴールデンウイークは楽しめましたか？色鮮やかなブロッコリーは栄養豊富でオススメです,"",2017-05-07,2,9,2017-04-14 16:23:32,9,2017-04-21 10:55:34,"",,,,,,
10829,1,17753,トマトと卵のボリューム炒め献立,連休明けの方も多いでしょうか？たっぷりのトマトでボリュームのある炒め物です,"",2017-05-08,2,9,2017-04-14 16:42:16,9,2017-04-21 10:55:41,"",,,,,,
10830,1,17754,おからハンバーグ献立,おからを使った優しい味わいのハンバーグです。ご飯がすすむピリ辛の副菜とご一緒にどうぞ,"",2017-05-09,2,9,2017-04-14 16:55:14,9,2017-04-21 10:55:49,"",,,,,,
10831,1,18025,鶏と野菜の甘酢からめ献立,鶏肉と野菜が甘酢と絡まり、ご飯がすすむ一品です。栄養バランスも良くお弁当のおかずとしてもおすすめですよ,"",2017-05-10,2,9,2017-04-19 09:37:04,9,2017-04-21 10:55:58,"",,,,,,
10832,1,18029,ポークピカタ献立,チーズをサンドしたポークピカタです。バターの風味が食欲をそそる副菜とご一緒に,"",2017-05-11,2,9,2017-04-19 09:49:41,9,2017-04-21 10:57:06,"",,,,,,
10833,1,18080,チキンのハーブグリル献立,ハーブが食欲を刺激する一品です。今が旬のほくほくのじゃがいもを添えて,"",2017-05-12,2,9,2017-04-20 10:22:22,9,2017-04-21 10:57:16,"",,,,,,
10834,1,6546,肉コロうどん献立,週末に麺類はいかがですか？生姜を効かせたオススメのレシピです,"",2017-05-13,2,9,2017-04-20 10:36:13,9,2017-04-21 10:57:40,"",,,,,,
10835,1,18086,鮭と野菜の甘辛ねぎソース献立,カラリと揚がった鮭と野菜にねぎソースがよく合います。カレー粉を効かせたスープとご一緒に,"",2017-05-14,2,9,2017-04-20 10:49:16,9,2017-04-21 10:57:49,"",,,,,,
10836,1,18089,豚肉の長芋梅巻き献立,長芋と梅干しは幅広く人気のある組合せですね。キャベツの甘みを感じる優しい味わいのスープと共に,"",2017-05-15,2,9,2017-04-20 11:31:05,9,2017-04-21 10:57:56,"",,,,,,
10837,1,18090,牛肉とピーマンの細切り炒め献立,ピーマンと筍のシャキシャキ食感を楽しみましょう。ピリ辛の副菜を合わせました,"",2017-05-16,2,9,2017-04-20 11:39:02,9,2017-04-21 10:58:08,"",,,,,,
10838,1,18091,かつおのマリネ献立,初夏の日差しも時折感じる季節ですね。初鰹をマリネでいただきましょう,"",2017-05-17,2,9,2017-04-20 11:54:06,9,2017-04-21 10:58:16,"",,,,,,
10839,1,18092,鶏のから揚げバルサミコソース献立,コクのあるバルサミコソースが鶏肉とよく合います。爽やかな風味のサラダもご一緒にどうぞ,"",2017-05-18,2,9,2017-04-20 12:00:04,9,2017-04-21 10:58:24,"",,,,,,
10840,1,4301,エビ入りトマトのクリームパスタ献立,クリーミーなトマトのパスタです。副菜のサラダはアーモンドスライスがアクセントに,"",2017-05-19,2,9,2017-04-20 12:16:07,9,2017-04-21 10:58:32,"",,,,,,
10841,1,18097,豚のキムチ炒め献立,週末はパンチの効いたキムチ炒めをいかがですか。副菜は生姜ソースでさっぱりと,"",2017-05-20,2,9,2017-04-20 13:29:04,9,2017-04-21 10:58:40,"",,,,,,
10842,1,18099,オムライス献立,定番の人気メニュー、オムライス。カレー風味のごぼうサラダはシャキシャキの歯ごたえを楽しんで,"",2017-05-21,2,9,2017-04-20 13:32:33,9,2017-04-21 10:58:48,"",,,,,,
10843,1,18108,麻婆ナス献立,ご飯のお供にピッタリの麻婆ナスです。さっぱり食べられる和え物とご一緒に,"",2017-05-22,2,9,2017-04-20 13:51:40,9,2017-04-21 10:58:56,"",,,,,,
10844,1,18112,ねぎじゃがつくね献立,素朴な味わいのおやきのようなねぎじゃがつくねです。彩り豊かなサラダとご一緒にどうぞ,"",2017-05-23,2,9,2017-04-20 13:57:45,9,2017-04-21 10:59:04,"",,,,,,
10845,1,18115,マグロとアボカド寿司献立,マグロとアボカドのお寿司です。彩りも綺麗ですね,"",2017-05-24,2,9,2017-04-20 14:44:45,9,2017-04-21 10:59:11,"",,,,,,
10846,1,18116,鶏のから揚げ献立,みんなが大好きなメニュー、鶏のから揚げです。副菜にはサッパリ食べられる即席漬けを合わせました,"",2017-05-25,2,9,2017-04-20 15:47:01,9,2017-04-21 10:59:19,"",,,,,,
10847,1,19013,四川風串焼き献立,タレを塗ってこんがりとグリルするピリ辛の串焼きです。優しい味の胡麻味噌和えとご一緒にどうぞ,"",2017-05-26,2,9,2017-05-15 09:28:26,9,2017-05-22 11:32:30,"","","","",,,
10848,1,19014,豚肉とオクラのチャンプルー献立,オクラはたんぱく質の消化吸収を助けるのでチャンプルーにピッタリ。さっと炒めて色鮮やかに,"",2017-05-27,2,9,2017-05-15 09:52:18,9,2017-05-22 11:32:39,"","","","",,,
10849,1,19015,エビのマヨネーズソース献立,プリプリなエビの食感をお楽しみください。副菜はおつまみにもオススメですよ,"",2017-05-28,2,9,2017-05-15 09:59:43,9,2017-05-22 11:32:49,"","","","",,,
10850,1,19016,鶏ささみの梅肉巻き献立,レンジで手軽にできるオススメのレシピです。ささみと梅干しの相性もバツグンです,"",2017-05-29,2,9,2017-05-15 10:13:07,9,2017-05-22 11:32:58,"","","","",,,
10851,1,19017,野菜たっぷりスペイン風オムレツ献立,チーズと野菜たっぷりのオムレツです。サラダはハチミツ入りのヨーグルトソースでサッパリと,"",2017-05-30,2,9,2017-05-15 10:23:23,9,2017-05-22 11:33:10,"","","","",,,
10852,1,19018,still風ビビンバ献立,週の真ん中に丼物はいかがですか？コチュジャンをきかせると食欲も増しそうです,"",2017-05-31,2,9,2017-05-15 10:31:30,9,2017-05-22 11:33:18,"","","","",,,
10853,1,19051,千切り野菜で食べる鯖の唐揚げ献立,セロリの風味が爽やかな一品です。ボリュームもたっぷり,"",2017-06-01,2,9,2017-05-15 11:05:15,9,2017-05-22 11:33:28,"","","","",,,
10854,1,19020,蒸し鶏の肉味噌かけ献立,レンジを使った蒸し鶏の肉味噌かけです。歯ごたえの良いクラゲの酢の物でサッパリと,"",2017-06-02,2,9,2017-05-15 11:52:00,9,2017-05-22 11:33:36,"","","","",,,
10855,1,19052,きのこのパスタ献立,きのこたっぷりのシンプルなパスタです。アボカドのディップを添えてちょっとお洒落に,"",2017-06-03,2,9,2017-05-15 12:04:39,9,2017-05-22 11:33:44,"","","","",,,
10856,1,19023,ハンバーグのトマトソース煮献立,お子様も大好きなハンバーグレシピです。トマトソースでリコピンもたっぷり,"",2017-06-04,2,9,2017-05-15 12:16:49,9,2017-05-22 11:33:52,"","","","",,,
10857,1,19053,サーモンのハーブグリル献立,ローズマリーの香りが爽やかな一品です。梅雨時のジメジメ感を吹き飛ばしましょう,"",2017-06-05,2,9,2017-05-15 13:20:12,9,2017-05-22 11:34:02,"","","","",,,
10858,1,19026,ナスの肉巻き献立,ナスをお肉で巻いているので食べ応えがあります。お弁当、おつまみにもピッタリです,"",2017-06-06,2,9,2017-05-15 13:49:36,9,2017-05-22 11:34:10,"","","","",,,
10859,1,19054,ゆで豚サラダ献立,もやしのシャキシャキ感を楽しみましょう。胡麻油の香りがポイントです,"",2017-06-07,2,9,2017-05-15 14:39:01,9,2017-05-22 11:34:18,"","","","",,,
10860,1,11978,鶏肉のスパイス焼き献立,鶏肉にカレー粉などで下味をつけて焼きます。スパイシーな香りが食欲をそそります,"",2017-06-08,2,9,2017-05-15 14:44:51,9,2017-05-22 11:34:26,"","","","",,,
10861,1,19652,アボカドと鮭のクリーミーグラタン献立,久しぶりにグラタンはいかがですか？ホクホクのアボカドにチーズが良く合います。,"",2017-06-09,2,9,2017-05-30 10:10:47,5,2017-06-06 15:30:18,"","","","",,,
10862,1,19655,牛丼献立,甘辛い味付けはご飯によく合いますね。生姜でさっぱりいただける蒸しナスとご一緒に,"",2017-06-10,2,9,2017-05-30 10:23:43,5,2017-06-06 15:30:46,"","","","",,,
10863,1,19656,ごろごろトマトのソースカツ献立,サクサクに揚げたトンカツにミニトマトのソースをかけていただきます。食べ応えがありますよ,"",2017-06-11,2,9,2017-05-30 10:25:58,5,2017-06-06 15:31:02,"","","","",,,
10864,1,19663,台湾風鶏の卵つけ焼き献立,下味をつけた鶏肉を卵にくぐらせてから焼きます。しっかりこしょうを利かせるのがオススメ,"",2017-06-12,2,9,2017-05-30 10:47:18,5,2017-06-06 15:31:23,"","","","",,,
10865,1,19658,豚肉とアスパラ炒め献立,胡麻油の香りが食欲をそそる一品です。サッパリいただけますよ,"",2017-06-13,2,9,2017-05-30 11:20:58,5,2017-06-06 15:31:46,"","","","",,,
10927,1,21802,スパイシー春巻き献立,カレー風味のスパイシー春巻きはいかがですか,"",2017-08-14,2,11,2017-07-06 16:59:29,11,2017-08-01 09:51:01,"","","","",,,
10866,1,19664,ほうれん草のエビ入りソテー献立,ぷりぷりのエビとふわふわの卵がやさしい味わいです。コクのある肉味噌豆腐とご一緒に,"",2017-06-14,2,9,2017-05-30 11:37:11,5,2017-06-06 15:32:05,"","","","",,,
10867,1,19660,鶏もも肉の甘味噌焼き献立,鶏もも肉を白味噌と甘酒に浸けて焼くだけの簡単レシピです。お弁当のおかずにもピッタリですよ,"",2017-06-15,2,9,2017-05-30 11:46:14,5,2017-06-06 15:32:21,"","","","",,,
10868,1,19661,きのことイカのガーリック炒め献立,ガーリックをきかせた炒め物はお酒にも合いますね。週末をゆっくりお過ごし下さい,"",2017-06-16,2,9,2017-05-30 11:50:32,5,2017-06-06 15:32:37,"","","","",,,
10869,1,19662,アマトリチャーナ献立,シンプルなトマトソースのパスタです。ゴーヤのサラダは辛子酢味噌でさっぱりと,"",2017-06-17,2,9,2017-05-30 11:54:48,5,2017-06-06 15:32:58,"","","","",,,
10870,1,3467,しし唐の豚肉巻き献立,豚ばら肉をしし唐にクルクル巻いています。Stillたれの味付けでご飯がとってもすすみますよ,"",2017-06-18,2,9,2017-05-30 12:16:18,5,2017-06-06 15:33:11,"","","","",,,
10871,1,15507,油琳鶏献立,カラリと二度揚げした鶏肉に甘酸っぱいタレをかけていただきます。ボリュームのある一品です,"",2017-06-19,2,9,2017-05-30 13:35:03,5,2017-06-06 15:33:26,"","","","",,,
10872,1,19667,ズッキーニのハンバーグ献立,ズッキーニを巻いて焼いたハンバーグです。バジル風味のマカロニサラダとご一緒に,"",2017-06-20,2,9,2017-05-30 13:45:39,5,2017-06-06 15:33:42,"","","","",,,
10873,1,19668,豚とキャベツのしゃぶしゃぶ献立,stillたれを使ったごまダレでしゃぶしゃぶをいただきましょう。副菜は緑黄色野菜をたっぷりと,"",2017-06-21,2,9,2017-05-30 14:03:13,5,2017-06-06 15:34:22,"","","","",,,
10874,1,19669,鯵のフライ献立,今が旬の鯵をフライにしていただきます。お魚のパワーで暑さに負けない体を作りましょう,"",2017-06-22,2,9,2017-05-30 14:21:41,5,2017-06-06 15:34:11,"","","","",,,
10875,1,12412,チキンと白菜のクリーム煮献立,鶏むね肉を使ったクリーム煮です。味噌を隠し味として入れるとコクが出て美味しいですよ,"",2017-06-23,2,9,2017-06-15 09:23:57,9,2017-06-19 10:03:08,"","","","",,,
10876,1,20329,にんにくチャーハン献立,にんにくの香りが食欲をそそるチャーハンです。しっかり食べて疲労回復を目指しましょう,"",2017-06-24,2,9,2017-06-15 09:46:11,9,2017-06-19 10:03:49,"","","","",,,
10877,1,20333,トマトとちりめんじゃこのオムレツ献立,ちりめんじゃことチーズの入ったオムレツです。カルシウムをたっぷり摂れてオススメです,"",2017-06-25,2,9,2017-06-15 10:12:25,9,2017-06-19 10:04:21,"","","","",,,
10878,1,20334,鯖の韓国風みそ煮献立,電子レンジで作る韓国風の鯖の味噌煮です。ピリ辛味でごはんが進みますよ,"",2017-06-26,2,9,2017-06-15 10:23:31,9,2017-06-19 10:04:52,"","","","",,,
10879,1,20335,長芋の肉巻献立,長いもに豚肉を巻き付けてこんがりと焼きます。Stillたれを使ったおすすめレシピです,"",2017-06-27,2,9,2017-06-15 10:32:24,9,2017-06-19 10:05:18,"","","","",,,
10880,1,20336,鶏肉とブロッコリーのこってり炒め献立,ボリュームがあって食べ応えのあるおすすめレシピです。さっぱり味の副菜とご一緒にいかがですか,"",2017-06-28,2,9,2017-06-15 10:42:55,9,2017-06-19 10:05:50,"","","","",,,
10881,1,20337,プルコギ献立,リンゴジュースとハチミツが隠し味のプルコギです。生姜の効いたなすの和え物ともよく合いますよ,"",2017-06-29,2,9,2017-06-15 10:53:55,9,2017-06-19 10:06:16,"","","","",,,
10882,1,20338,オムそば献立,週末ですね。ソース味が恋しくなりませんか？お子様にも人気のオムそばをどうぞ,"",2017-06-30,2,9,2017-06-15 11:15:23,9,2017-06-19 10:06:48,"","","","",,,
10883,1,20343,ニラと豆腐の帆立あん仕立て献立,旨味たっぷりのホタテの水煮缶を汁ごと使いました。ホッとする優しい味のあんかけです,"",2017-07-01,2,9,2017-06-15 12:09:55,9,2017-06-19 10:07:28,"","","","",,,
10884,1,20344,鶏の照り焼き献立,鶏の照り焼きの調味料はstillたれだけで簡単です。お弁当のおかずにもピッタリですよ,"",2017-07-02,2,9,2017-06-15 12:16:05,9,2017-06-19 10:08:19,"","","","",,,
10885,1,20347,串焼きピカタ,具材を串に刺してからピカタにします。上下に椎茸を刺すと、豚肉に卵をまんべんなくまぶしやすいですよ,"",2017-07-03,2,9,2017-06-15 14:50:01,9,2017-06-19 10:08:54,"","","","",,,
10886,1,20348,和風レンコンバーグ献立,レンコンの輪切りをハンバーグに載せて焼きます。さっぱりとしたサワー漬けとご一緒にどうぞ,"",2017-07-04,2,9,2017-06-15 14:57:48,9,2017-06-19 10:09:21,"","","","",,,
10887,1,20349,鮭の照り焼き献立,鮭をstillたれに漬けてから焼きます。味噌汁はベーコンとバターのコクが美味しいおすすめレシピです,"",2017-07-05,2,9,2017-06-15 15:02:18,9,2017-06-19 10:09:51,"","","","",,,
10888,1,20350,豚しゃぶうどん献立,カボスを添えてさっぱりいただけるうどんです。副菜で野菜もたっぷりいただきましょう,"",2017-07-06,2,9,2017-06-15 15:03:57,9,2017-06-19 10:10:22,"","","","",,,
10889,1,20631,手巻き寿司献立,七夕の夜に手巻き寿司はいかがですか？お好みの具材でお楽しみ下さい,"",2017-07-07,2,9,2017-06-19 16:59:05,9,2017-06-30 09:15:38,"","","","",,,
10890,1,20632,鶏むね肉の竜田揚げ梅ソース献立,梅のソースでさっぱりいただける竜田揚げです。ビールのお供にもいかがですか,"",2017-07-08,2,9,2017-06-20 09:16:37,9,2017-06-30 09:16:34,"","","","",,,
10891,1,20630,ブロッコリーと白身魚の黄金焼き献立,フライパンで焼き目を付けた白身魚と野菜に卵黄の黄金ソースをかけて焼きます。シンプルな味わいです,"",2017-07-09,2,9,2017-06-20 09:49:15,9,2017-06-30 09:17:26,"","","","",,,
10892,1,20633,ピーマンの肉詰め献立,定番おかずのピーマンの肉詰めです。お弁当にもオススメですよ,"",2017-07-10,2,9,2017-06-20 10:15:05,9,2017-06-30 09:17:51,"","","","",,,
10893,1,20634,豆腐ステーキ献立,豆腐にチーズを挟んで焼きます。にんにくを利かせたトマトソースがよく合います,"",2017-07-11,2,9,2017-06-20 10:32:53,9,2017-06-30 09:18:13,"","","","",,,
10894,1,20628,キーマカレー献立,焼きナスとピーマンを添えていただくキーマカレーです。夏野菜たっぷりです,"",2017-07-12,2,9,2017-06-20 10:33:52,9,2017-06-30 09:18:39,"","","","",,,
10895,1,20635,鶏の照り焼きごま風味献立,stillたれに漬け込んでから焼きます。胡麻の風味が食欲をそそりますよ,"",2017-07-13,2,9,2017-06-20 10:43:18,9,2017-06-30 09:18:58,"","","","",,,
10896,1,20636,カレイのから揚げ献立,カラリと揚げたカレイをポン酢でいただきます。二度揚げするのがポイントです,"",2017-07-14,2,9,2017-06-20 10:49:33,9,2017-06-30 09:19:28,"","","","",,,
10897,1,20637,里芋の中華風煮込み献立,にんにくと生姜の風味がきいた里芋のピリ辛炒め煮です。ご飯がすすみますよ,"",2017-07-15,2,9,2017-06-20 10:59:19,9,2017-06-30 09:20:01,"","","","",,,
10898,1,20639,stillたれで焼肉献立,しっかり味でご飯がすすむ一品です。切り干し大根のサラダはシャキシャキの歯応えがたまりません,"",2017-07-16,2,9,2017-06-20 11:17:22,9,2017-06-30 09:20:23,"","","","",,,
10899,1,20640,ビビン麺献立,海の日ですね。ピリ辛のビビン麺は暑い日でも食べやすくてオススメです,"",2017-07-17,2,9,2017-06-20 11:24:09,9,2017-06-30 09:20:59,"","","","",,,
10900,1,20641,カイワレと牛肉のささっと炒め献立,カイワレとマスタードの風味でさっぱりいただけます。副菜はカロチンたっぷりです,"",2017-07-18,2,9,2017-06-20 11:32:14,9,2017-06-30 09:21:38,"","","","",,,
10901,1,20642,かますの塩焼き献立,今が旬のかますを塩焼きでいただきます。食べ応えのある副菜とご一緒にどうぞ,"",2017-07-19,2,9,2017-06-20 11:47:11,9,2017-06-30 09:22:03,"","","","",,,
10902,1,20643,回鍋肉献立,甘辛い味付けで間違いなくご飯に合う一品です。彩り鮮やかな副菜とご一緒にどうぞ,"",2017-07-20,2,9,2017-06-20 11:57:33,9,2017-06-30 09:22:41,"","","","",,,
10903,1,20785,鶏のゆずこしょう焼き献立,柚子こしょうの香りが爽やかな一品です。お酒のお供にもいかがですか,"",2017-07-21,2,9,2017-06-23 15:06:25,11,2017-07-18 11:56:51,"","","","",,,
10904,1,20786,坦坦麺(うどん)献立,胡麻の風味と豆腐のまろやかさがオススメの一品です。彩りの良い副菜とご一緒にどうぞ,"",2017-07-22,2,9,2017-06-23 16:17:29,11,2017-07-18 11:57:06,"","","","",,,
10905,1,20787,あなごの梅しそ巻き献立,あなごはうなぎよりもたんぱく質が豊富！カラッと揚げたあなごと梅しそがよく合います,"",2017-07-23,2,9,2017-06-23 16:24:53,11,2017-07-18 11:57:17,"","","","",,,
10906,1,20788,こんがりポテトのポークサラダ献立,野菜もたっぷりでボリュームのあるポークサラダ！コクのあるソースが決め手です,"",2017-07-24,2,9,2017-06-23 16:39:27,11,2017-07-18 11:57:29,"","","","",,,
10907,1,20789,牛肉と筍の炒め物献立,ピーマンとパプリカで彩りの良い炒め物です。ご飯がすすみますよ,"",2017-07-25,2,9,2017-06-23 16:48:06,11,2017-07-18 11:57:38,"","","","",,,
10908,1,20790,鶏ささみのチーズロール献立,チーズロールはお弁当にもピッタリ！副菜はさっと炒めてシャキシャキ感をお楽しみください,"",2017-07-26,2,9,2017-06-23 16:52:00,11,2017-07-18 11:57:47,"","","","",,,
10909,1,21001,えびとブロッコリーのマヨネーズ炒め献立,マスタードが隠し味のマヨネーズ炒めはコクのある仕上がり！副菜はさっぱりといただけます,"",2017-07-27,2,9,2017-06-27 10:41:10,11,2017-07-18 11:57:57,"","","","",,,
10910,1,21004,鶏照りアボカド丼献立,stillたれで香ばしく焼いた甘辛い鶏肉がアボカドとよく合います！薬味をきかせた冷奴とご一緒にどうぞ,"",2017-07-28,2,9,2017-06-27 10:48:06,11,2017-07-18 11:58:10,"","","","",,,
10911,1,21005,チーズカツ献立,ボリュームたっぷりのチーズカツです！お弁当のおかずにもオススメですよ,"",2017-07-29,2,9,2017-06-27 11:02:06,11,2017-07-18 11:58:25,"","","","",,,
10912,1,21006,ゴーヤチャンプルー献立,夏はゴーヤが食べたくなりますね！彩り豊かなピクルスとご一緒にどうぞ,"",2017-07-30,2,9,2017-06-27 11:14:50,11,2017-07-18 11:58:37,"","","","",,,
10913,1,21007,鮭のから揚げサラダ献立,さっくり揚げ焼きにした鮭がピリ辛の甘酸っぱいドレッシングとよく合います。モロヘイヤのスープとご一緒に,"",2017-07-31,2,9,2017-06-27 11:26:40,11,2017-07-18 11:58:49,"","","","",,,
10914,1,1977,じゃがいものオムレツトマトソース献立,じゃがいもの入ったボリュームあるオムレツです！野菜たっぷりのサラダとご一緒にどうぞ,"",2017-08-01,2,9,2017-06-27 11:56:43,11,2017-07-18 11:59:12,"","","","",,,
10915,1,21008,鶏の味噌漬け焼き献立,鶏肉を味噌に漬けてからこんがりと焼きます。歯ごたえの良いきんぴらで満足感もアップします,"",2017-08-02,2,9,2017-06-27 12:05:01,11,2017-07-18 11:59:22,"","","","",,,
10916,1,21009,えのきバーグ献立,えのきをタネに混ぜ込んで焼きます。副菜も食物繊維たっぷりです,"",2017-08-03,2,9,2017-06-27 13:00:15,11,2017-07-18 11:59:40,"","","","",,,
10917,1,6122,きゅうりと豚しゃぶのサラダ献立,きゅうりと豚しゃぶのサラダには豆板醤と胡麻油の入ったピリ辛ダレでお召し上がりください,"",2017-08-04,2,11,2017-07-06 09:43:33,11,2017-08-01 09:48:57,"","","","",,,
10918,1,21364,チキンのハーブグリル献立,ハーブが食欲を刺激する一品です。繊維質たっぷりの副菜と一緒にどうぞ,"",2017-08-05,2,11,2017-07-06 09:49:21,11,2017-08-01 09:49:12,"","","","",,,
10919,1,21374,うなぎの散らし寿司献立,土用の丑の日にはやっぱりうなぎで！暑さを乗り切りましょう,"",2017-08-06,2,11,2017-07-06 09:55:40,11,2017-08-01 09:49:28,"","","","",,,
10920,1,21810,牛肉とピーマンの細切り炒め献立,ピーマンのシャキシャキ食感を楽しみましょう。定番の副菜を合わせました,"",2017-08-07,2,11,2017-07-06 09:57:45,11,2017-08-01 09:49:40,"","","","",,,
10921,1,21408,かぼちゃのピザ献立,春巻きの皮でかぼちゃのピザを作ります。さっぱりとコールスローサラダとご一緒にどうぞ,"",2017-08-08,2,11,2017-07-06 10:51:02,11,2017-08-01 09:49:50,"","","","",,,
10922,1,9410,ガパオ献立,ガパオはナンプラーが決め手です。酸辣湯とご一緒にどうぞ,"",2017-08-09,2,11,2017-07-06 13:13:46,11,2017-08-01 09:50:04,"","","","",,,
10923,1,21816,甘辛鶏のから揚げ献立,いつもの鶏のから揚げではなく鶏肉を揚げてから甘辛いタレを絡めています,"",2017-08-10,2,11,2017-07-06 16:55:08,11,2017-08-01 09:50:15,"","","","",,,
10924,1,21809,エビとオクラのそうめん献立,エビとオクラのそうめんでさっぱりと。ビタミン豊富なかぼちゃとご一緒にどうぞ,"",2017-08-11,2,11,2017-07-06 16:56:16,11,2017-08-01 09:50:24,"","","","",,,
10925,1,16029,白菜とひき肉の中華炒め献立,合わせ調味料でササッと出来上がる炒め物です。きのこの中華スープとご一緒にどうぞ,"",2017-08-12,2,11,2017-07-06 16:57:18,11,2017-08-01 09:50:38,"","","","",,,
10926,1,21365,白身魚の地中海風献立,にんにくの香りが食欲をそそります。ワインが合いそうな一品です,"",2017-08-13,2,11,2017-07-06 16:58:33,11,2017-08-01 09:50:49,"","","","",,,
